|block1|block2|time|time_diff|ci|cc|acc|sn|enc|time|session|crc|ci==8D|
|41442d2c461248713404|8d208b10e20020f06b16e93ef22d47581cd9103fe47c9c95f13e14b0b50f51b451a11dbc51110fb7dfd042e5deffc722a2cc856156af7abd00|1554987125|15|8d|20|8b|10e20020|000|000011100010000000000010|000|f06b|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|68|8a|00|
|41442d2c461248713404|8d208c21e20020df68e55fae48e0f3f1babae85317812da791c573191ec75d15d3dd12f131b9610fe41d67b371643d3c3ffceabdabc7ef8500|1554987141|16|8d|20|8c|21e20020|000|000111100010000000000010|001|df68|True|00|00|01|11|00|00|00|11|03|cf|8a|70|aa|b3|ac|99|9e|1f|d8|14|cd|05|6f|12|60|87|5f|97|97|b8|0c|9f|82|3c|0b|35|20|a8|52|a8|05|b3|25|32|6d|9b|8a|1a|63|30|65|5c|55|18|75|38|00|
|41442d2c461248713404|8d208d20e20020ea12ba1e6a674c22376ac6ab10f58554121a14223c55c1f4835547f1d63431534fb37b522fc94db5593d5c6b926ffa450400|1554987156|15|8d|20|8d|20e20020|000|000011100010000000000010|001|ea12|True|00|00|01|01|00|00|00|0b|56|2b|41|44|1f|94|d1|ba|50|0c|3d|43|de|04|27|95|77|b1|51|23|37|06|97|6e|7e|96|df|1b|03|88|0e|40|31|5e|15|84|58|17|78|1d|02|a0|7f|2b|3c|33|aa|81|00|
|41442d2c461248713404|8d208e20e20020ea12ba1e6a674c22376ac6ab10f58554121a14223c55c174835547f1d63431534fb37b522fc94db5592d5c6b926ffafc9600|1554987172|16|8d|20|8e|20e20020|000|000011100010000000000010|001|ea12|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|80|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|10|00|00|00|00|00|b7|92|00|
|58442d2c461248713404|8d208f20e200201736bb57df523222376e39ac10f5855416e51c203c55c170975747b59e74424b4eb37bfb428d05b7046b146f6decd6ca8aa43222a900a288c1538482532602cfc6dd858fea1bfd3a00|1554987188|16|8d|20|8f|20e20020|000|000011100010000000000010|001|1736|True|00|00|01|00|00|00|00|d3|24|01|39|75|15|1a|00|00|04|8d|01|00|00|00|00|04|cb|08|02|00|00|00|04|14|02|00|3c|38|40|11|08|01|00|00|a9|13|3c|48|02|55|3e|48|04|25|7d|24|32|0c|a4|
|41442d2c461248713404|8d209031e20020d6987196d67ece3754151d50478a6a7f01b3129661732d95f5782ff27fd6b3e23339c7401f1cac69bf9e8094b485b15e6700|1554987203|15|8d|20|90|31e20020|000|000111100010000000000010|001|d698|True|00|00|01|11|00|00|00|bf|62|4a|3f|09|2c|9c|15|1d|59|1c|5c|37|6b|1b|2b|15|32|0a|76|25|1e|94|25|5e|21|18|3d|1f|62|71|97|1b|7a|4c|bb|23|71|a7|4e|bb|33|6c|25|47|67|25|6c|23|a4|
|41442d2c461248713404|8d209130e2002063850bc9f763785a015c16155baac87dc4a418dca7df88d7f75bec56ebce1b58c0afc54d6bc5f99d106ace9695437412a600|1554987219|16|8d|20|91|30e20020|000|000011100010000000000010|001|6385|True|00|00|01|01|00|00|00|73|13|66|33|21|1b|56|23|53|47|07|3b|14|20|5e|02|c3|0f|06|46|46|6c|5b|42|02|1d|bd|9c|6c|08|98|8a|8d|76|02|0d|4c|a9|4d|34|af|34|4e|02|1f|42|3d|4c|3f|00|
|41442f2c461248713404|8d209230e2002063850bc9f763785a015c16155baac87dc4a418dca7df88d7f75bec56ebce1b58c0afc54d6bc5f99d106ace9695c374ab3400|1554987234|15|8d|20|92|30e20020|000|000011100010000000000010|001|6385|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|80|00|99|72|00|
|41442d2c461248713404|8d209330e2002063850bc9f763785a015c16155baac87dc4a418dca7df88d7f75bec56ebce1b58c0afc54d6bc5f99d106ace96954374c3ba00|1554987250|16|8d|20|93|30e20020|000|000011100010000000000010|001|6385|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|80|00|18|86|00|
|41442d2c461248713404|8d209441e200204777576a40a9cd8455a573536ca0b2e3dac5ef273dc9be48069cd460ee5b8418ef48c4369f1cead55457652aa0e809507b00|1554987266|16|8d|20|94|41e20020|000|000111100010000000000010|010|4777|True|00|00|01|11|00|00|00|1c|0e|4c|5f|b7|46|55|2a|54|49|5d|3e|11|0a|16|66|16|21|d7|b5|6a|16|36|8f|f1|41|18|0a|03|73|69|40|2f|67|01|17|34|a9|0f|38|44|13|69|6c|0b|a5|6b|73|3f|00|
|41442d2c461248713404|8d209540e200204e0bf218ee7c8df609354a4f0cfb0e8b77d45d713bd591f76a64655f4a4c926239ebd17b1d342910e591a920b1afa133a200|1554987281|15|8d|20|95|40e20020|000|000011100010000000000010|010|4e0b|True|00|00|01|01|00|00|00|07|6c|9b|52|ae|2d|40|72|4c|70|29|04|60|5b|a4|58|63|0f|92|4a|02|0c|2d|af|64|38|6f|01|a4|0f|0e|4a|b6|a3|0d|45|82|18|c1|c5|91|3a|44|0a|11|39|98|1d|27|00|
|58442d2c461248713404|8d209740e20020b32ff3515b49f3f60931b5480cfb0e8b732b55733bd591f37e66651b020ce17a38ebd1d270706112b8d7e1244e2c8d8a713b383cd2de2557cfa9de0c503a947e1065d4fceb327dc500|1554987313|32|8d|20|97|40e20020|000|000011100010000000000010|010|b32f|True|00|00|02|00|00|00|00|65|24|01|39|93|33|66|00|00|04|6b|07|00|00|00|00|04|a9|08|02|00|00|00|04|14|02|00|44|48|40|4f|18|01|00|00|57|53|3c|38|02|2d|46|38|04|63|83|14|57|31|3b|
|41442d2c461248713404|8d209851e20020cdce3c3be87a02d2286efe476f729ea7da82cff604434deb836846463894a3395d1530bd3c4c38715cc7eae82f713a499f00|1554987328|15|8d|20|98|51e20020|000|000111100010000000000010|010|cdce|True|00|00|01|11|00|00|00|1a|9f|b7|16|8d|31|f1|24|1f|3d|49|01|63|89|90|1c|67|57|7a|83|37|92|44|08|05|02|1f|2b|36|88|3e|41|25|d6|a1|15|34|24|29|5f|5c|10|09|c4|1f|45|53|41|2e|3b|
|41442d2c461248713404|8d209950e200204801c599a5f80a803e10dae18d7b051bbd03715ef669c4e02ac43d7499532931da755b408394307aed42a3c654ce85ffcc00|1554987344|16|8d|20|99|50e20020|000|000011100010000000000010|010|4801|True|00|00|01|01|00|00|00|85|cd|89|5e|43|7e|08|52|16|5e|24|9a|1e|09|99|8c|1d|7f|5e|98|f2|26|77|0b|59|5c|09|2e|61|41|7a|08|7d|60|2b|7d|47|48|08|09|91|85|47|22|25|5d|4b|b6|2d|00|
|41442d2c461248713404|8d209a50e200204801c599a5f80a803e10dae18d7b051bbd03715ef669c4e02ac43d7499532931da755b408394307aed42a3c654ce85465e00|1554987360|16|8d|20|9a|50e20020|000|000011100010000000000010|010|4801|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|b9|6e|00|
|41442d2c461248713404|8d209b50e200204801c599a5f80a803e10dae18d7b051bbd03715ef669c4e02ac43d7499532931da755b408394307aed42a3c654ce852ed000|1554987376|16|8d|20|9b|50e20020|000|000011100010000000000010|010|4801|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|18|72|00|
|41442d2c461248713404|8d209c61e200202598c15d1df2e65baebca6b88a099714affaf5d39ff1c6bfdb0f23e3a12663f35e5afbbceb32a8993ea630f5491e405b8b00|1554987391|15|8d|20|9c|61e20020|000|000111100010000000000010|011|2598|True|00|00|01|11|00|00|00|23|97|04|3c|88|06|dc|25|70|ac|34|29|03|72|92|07|0e|f7|84|75|57|88|02|21|b1|b5|1a|6f|08|2d|3a|c2|7c|1b|a0|7c|68|62|78|1f|af|64|73|2f|0b|b0|45|2d|45|00|
|41442d2c461248713404|8d209d60e2002083f1dbafd5aa060d0585bd05c8ad6578913cf61a6e79040a78e463e3d3810e9a59ff53e2252ede9dd5a3172c02b1adc91800|1554987407|16|8d|20|9d|60e20020|000|000011100010000000000010|011|83f1|True|00|00|01|01|00|00|00|5e|59|1a|52|b8|48|e0|4e|a9|37|17|b3|3e|a4|32|64|1e|be|01|b9|31|78|c2|b5|63|d5|40|00|32|5b|55|59|05|a5|a8|26|c6|04|36|04|97|03|19|c9|47|93|6d|6e|73|00|
|41442d2c461248713404|8d209e60e2002083f1dbafd5aa060d0585bd05c8ad6578913cf61a6e79040a78e463e3d3810e9a59ff53e2252ede9dd5a3172c02b1ad708a00|1554987423|16|8d|20|9e|60e20020|000|000011100010000000000010|011|83f1|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|59|72|00|
|58442d2c461248713404|8d209f71e200200452f9656bbca4f10cafdd6317e1f455ac590cd94a44d0e96187088f4b067af859a80d54cf765124afc79f2735d5b20e871ab38becc7820d7808ae844c79cbeb33c84ff44a9b1f7900|1554987438|15|8d|20|9f|71e20020|000|000111100010000000000010|011|0452|True|00|00|01|11|00|00|00|7f|9f|1e|4a|6a|12|9e|e4|07|2a|20|5e|b1|34|8f|23|1b|1d|ea|bf|24|35|cc|df|17|5d|5b|54|88|7b|6c|5e|00|57|46|8e|aa|48|8d|79|26|24|88|05|33|24|05|62|03|1a|
|41442d2c461248713404|8d20a070e200200e63002cf27b00b4f46affafb7d5bee31bfbbf2c9b0bc89b73fe3378c2b84cae9b26c654c5f758368baf98803f0bb23b9600|1554987454|16|8d|20|a0|70e20020|000|000011100010000000000010|011|0e63|True|00|00|01|01|00|00|00|0a|11|f9|39|87|41|a4|3d|e8|45|22|4c|a0|0c|36|8e|91|a2|b3|ad|51|39|08|4e|12|77|2b|17|77|b2|2e|4a|42|82|b9|00|0a|81|07|12|24|18|07|59|0a|ca|00|2d|0f|1a|
|41442d2c461248713404|8d20a170e200200e63002cf27b00b4f46affafb7d5bee31bfbbf2c9b0bc89b73fe3378c2b84cae9b26c654c5f758368baf98803f0bb2531800|1554987470|16|8d|20|a1|70e20020|000|000011100010000000000010|011|0e63|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|18|7e|00|
|41442d2c461248713404|8d20a270e200200e63002cf27b00b4f46affafb7d5bee31bfbbf2c9b0bc89b73fe3378c2b84cae9b26c654c5f758368baf98803f0bb2ea8a00|1554987486|16|8d|20|a2|70e20020|000|000011100010000000000010|011|0e63|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|97|72|00|
|41442d2c461248713404|8d20a480e200208362bb7504a0e54cf1c1dbd8a482da313a152f4430787f96c4810f5008aa9eca472581787f10f36b89e609a017abe21a0400|1554987517|31|8d|20|a4|80e20020|000|000011100010000000000010|100|8362|True|00|00|02|10|00|00|00|75|01|bb|49|ee|25|e5|68|03|57|24|29|13|53|1c|b2|1f|e6|90|18|6b|6d|49|05|51|7d|24|28|ba|0e|52|1c|54|01|45|24|46|e7|9b|35|02|37|8f|20|28|a0|30|d0|86|00|
|41442d2c461248713404|8d20a680e200208362bb7504a0e54cf1c1dbd8a482da313a152f4430787f96c4810f5008aa9eca472581787f10f36b89e609a017abe2cb1800|1554987549|32|8d|20|a6|80e20020|000|000011100010000000000010|100|8362|True|00|00|02|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|b1|14|00|
|58443d2c461248713404|8d20a791e20020cf47c3050d06aaefd1a2f4f86e9ff27ec7b8bcd71f976fd93406809d1c1de0f4fc205e6f56f429568c3b1872349527fd4ead767abd544ed321e6703fb750a323ef62fa09229fbd9100|1554987565|16|8d|20|a7|91e20020|000|000111100010000000000010|100|cf47|True|00|00|01|11|00|00|00|4c|1b|08|70|09|9a|3b|a3|20|1f|19|20|36|1d|18|4d|8d|a3|8d|93|11|1f|10|43|90|7b|71|4d|14|8d|42|2a|b5|05|23|09|29|e4|ca|15|03|ab|0f|2e|1d|16|bb|32|36|ad|
|41442d2c461248713404|8d20a990e20020bb558dc726bd4b2d29b95e9a6bf5ada2f7a350e8804e75ae58d770fa2460d51b3503b37b04dac67dbf0091169696f4b5fd00|1554987596|31|8d|20|a9|90e20020|000|000011100010000000000010|100|bb55|True|00|00|02|01|00|00|00|14|0e|36|c2|19|b7|5f|c2|a8|17|96|5e|03|56|45|24|30|15|6c|11|61|49|06|2b|24|d1|10|5d|08|43|0b|d9|c7|1d|55|0c|52|1a|9d|27|33|3b|79|5c|62|01|cd|48|af|ad|
|41442d2c461248713404|8d20aa90e20020fb558dc726bd4b2d29b95e9a6bf5ada2f7a350e8804e75ae58d770fa2460d51b3503b37b04dac67dbf0091169696f40c6f00|1554987612|16|8d|20|aa|90e20020|000|000011100010000000000010|100|fb55|True|00|00|01|00|00|00|00|40|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|a9|8e|00|
|41442d2c461248713404|8d20aba1e200206e2b5ecbde7e8041ba00b07ea6faaff63a228969aed06bc4247b4241606e9454abcb8f31d3d672d612e6b7ff1e57bf502200|1554987628|16|8d|20|ab|a1e20020|000|000111100010000000000010|101|6e2b|True|00|00|01|11|00|00|00|8d|2a|2f|04|b8|3f|35|14|91|b9|52|1c|3b|05|02|54|bd|81|39|7f|2e|82|0a|16|34|5c|2e|b9|3c|0e|41|39|76|c8|24|4a|cf|04|54|59|ad|e6|26|e9|78|3f|35|44|4d|00|
|41442d2c461248713404|8d20aca0e20020d97bea18ad592e1d0be06e0ba2879cf5ddb7e171de2402cf6744d90ee036a304d4339f2a3e03c0e550ec2e2ec1e18c625800|1554987644|16|8d|20|ac|a0e20020|000|000011100010000000000010|101|d97b|True|00|00|01|01|00|00|00|6b|50|8c|b3|31|25|52|24|af|e0|42|73|04|73|13|01|a3|95|58|08|30|ac|69|0b|43|37|97|33|80|38|0f|50|29|98|10|07|95|d3|4e|0f|3e|06|89|d1|a3|8a|33|12|36|00|
|41442d2c461248713404|8d20ada0e20020d97bea18ad592e1d0be06e0ba2879cf5ddb7e171de2402cf6744d90ee036a304d4339f2a3e03c0e550ec2e2ec1e18c0ad600|1554987660|16|8d|20|ad|a0e20020|000|000011100010000000000010|101|d97b|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|58|7e|00|
|41442d2c461248713404|8d20aea0e20020d9fbea18ad592e1d0be06e0ba2879cf5ddb7e171de2402cf6744d90ee036a304d4339f2a3e03c0e550ec2e2ec1e18cb34400|1554987675|15|8d|20|ae|a0e20020|000|000011100010000000000010|101|d9fb|True|00|00|01|00|00|00|00|00|80|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|a9|92|00|
|58442dac461248713404|8d20afb1e200202f42c88290084bd237d55abcad3de3c9fe0ba8d0895c9fd2794a7f22254a3341d66977e1e97f2aee90599e0b664554fa3f81e2ab1260f726387558490b009e50d4266564322194ce00|1554987691|16|8d|20|af|b1e20020|000|000111100010000000000010|101|2f42|True|00|00|01|11|00|00|00|aa|b9|22|6a|1d|51|1d|b5|2c|0b|14|b1|0b|4a|47|2c|21|ac|39|5f|55|38|9d|03|12|06|5a|14|bb|14|70|3d|02|36|28|b7|ab|7c|96|09|40|93|70|23|5b|9c|38|47|05|81|
|41442d2c461248713404|8d20b0b0e20020ab3b72338926118ed4fee345da0eb53f9b6cbc9bd695546984f235c7d2cdcc8554640a88e7fa1a9f87ea62f3d5307c483600|1554987707|16|8d|20|b0|b0e20020|000|000011100010000000000010|101|ab3b|True|00|00|01|01|00|00|00|7c|07|56|4f|07|1e|3a|44|9d|29|89|77|2d|2f|2e|8a|63|61|14|35|4d|39|4b|69|0b|a8|4a|a5|ad|83|99|44|82|05|6d|59|02|7b|10|4f|09|91|3c|e8|6f|15|28|b2|09|81|
|41442d2c461248713404|8d20b1b0e20020ab3b72338926118ed4fee345da0eb53f9b6cbc9bd695546984f235c7d2cdcc8554640a88e7fa1a9f87ea62f3d5307c20b800|1554987723|16|8d|20|b1|b0e20020|000|000011100010000000000010|101|ab3b|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|28|82|00|
|41442d2c461248713404|8d20b2c1e20020481c00b42d32a74a8a5d4ac1385350734eb573b053d1385158c81592c17350910e64b57680cdc3b49d74cccec6af3d400b00|1554987739|16|8d|20|b2|c1e20020|000|000111100010000000000010|110|481c|True|00|00|01|11|00|00|00|63|1f|72|81|5c|0c|96|44|4a|a1|99|7c|a2|45|65|34|4d|49|49|15|83|3c|1c|18|2c|2a|20|35|11|5a|7c|0c|46|00|ab|12|67|2d|a9|15|16|76|6a|25|0f|7f|3f|20|ad|00|
|41442d2c461248713404|8d20b3c0e200204926c9231f2a61952bee150d78303087385778ee043d3e5b6a50a4787a2b1868d3fc8cb5b82d650afcb93369033948359400|1554987755|16|8d|20|b3|c0e20020|000|000011100010000000000010|110|4926|True|00|00|01|01|00|00|00|01|0a|c9|91|0e|08|46|4b|5f|91|35|b4|40|23|20|14|16|5e|05|3e|4f|94|06|0a|12|78|8f|1a|47|48|38|29|c5|98|29|3f|38|a0|5e|aa|5f|45|99|65|c3|76|0b|0b|89|00|
|41442d2c461248713404|8d20b4c0e200204926c9231f2a61952bee150d58303087385778ee043d3e5b6a50a4787a2b1868d3fc8cb5b82d658afcb93369033948135b00|1554987771|16|8d|20|b4|c0e20020|000|000011100010000000000010|110|4926|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|20|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|80|00|00|00|00|00|00|00|22|39|00|
|41442d2c461248713404|8d20b5c0e200204926c9231f2a61952bee150d58303087385778ee043d3e5b6a50a4787a2b1868d3fc8cb5b82d650afcb933690339487bd500|1554987787|16|8d|20|b5|c0e20020|000|000011100010000000000010|110|4926|True|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|80|00|00|00|00|00|00|00|68|7a|00|
|41442d2c461248713404|8d20b6d1e20020c276185f696a39ecc388655b512bbe327d7885abebf5fe6968003b3c3d2b1c77f0303010fb7802631e39a0263177b3e57a00|1554987802|15|8d|20|b6|d1e20020|000|000111100010000000000010|110|c276|True|00|00|01|11|00|00|00|79|50|b1|3c|4a|40|28|57|98|66|50|4e|07|05|8e|55|45|21|0d|43|e7|b8|c0|0e|02|50|69|3c|3d|00|04|0f|1d|cc|5c|a5|43|4b|63|59|de|80|6d|43|2e|3e|6b|6a|5b|00|
|58442d2c461248713404|8d20b7d0e200201f1cec4809acb763de8d6312722dbfe5dd60fba418b61e27b25ffe389aa3794705dc27b21cf918ad640f5d66b9db4b17f4895d2150b0edb4d0ca85c9c7dbc19798fda0586ac120f700|1554987818|16|8d|20|b7|d0e20020|000|000011100010000000000010|110|1f1c|True|00|00|01|01|00|00|00|a3|5a|d4|17|60|42|7e|89|1b|05|02|49|21|02|01|b3|60|18|76|07|d3|3f|e0|42|4a|5f|c3|04|5d|78|5d|30|eb|ac|09|a2|df|81|16|4a|46|2a|43|40|88|64|68|ce|7a|89|
|41442d2c461248713404|8d20b8d0e20020e238ed01fc99c963de899c15722dbfe5d99ff3a618b61e23a659fe7cd2e30a5f04dc271b71bd50af3949156246d86708ac00|1554987834|16|8d|20|b8|d0e20020|000|000011100010000000000010|110|e238|True|00|00|01|00|00|00|00|c3|1c|01|47|f3|13|12|00|00|04|39|03|00|00|00|00|04|3f|08|02|00|00|00|04|0c|06|00|44|38|40|6f|18|01|00|00|97|55|3c|38|02|2b|3a|48|04|73|03|1c|0f|48|89|
|41442d2c461248713404|8d20b9d0e20020e238ed01bc99c963de899c15722dbfe5d99ff3a618b61e23a659fe7cd2e30a5f04dc271b71bd50af3949156246d867602200|1554987850|16|8d|20|b9|d0e20020|000|000011100010000000000010|110|e238|True|00|00|01|00|00|00|00|00|00|00|00|40|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|58|8a|00|
